None	2022-10-30-07-42-10	{"algo": "pasting", "cost": "quadratic", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-07-49-28	{"algo": "pasting", "cost": "quadratic", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-10-47-14	{"algo": "pasting", "cost": "quadratic", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-10-49-37	{"algo": "pasting", "cost": "power", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-10-54-24	{"algo": "pasting", "cost": "quadratic", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-11-01-08	{"algo": "pasting", "cost": "quadratic", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-11-02-10	{"algo": "pasting", "cost": "quadratic", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-11-04-54	{"algo": "pasting", "cost": "quadratic", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-11-07-41	{"algo": "pasting", "cost": "quadratic", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-11-08-32	{"algo": "pasting", "cost": "quadratic", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-11-09-28	{"algo": "pasting", "cost": "power", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-11-15-00	{"algo": "pasting", "cost": "power", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-11-19-58	{"algo": "pasting", "cost": "power", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-11-22-15	{"algo": "pasting", "cost": "quadratic", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-11-46-25	{"algo": "pasting", "cost": "quadratic", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-12-06-04	{"algo": "pasting", "cost": "quadratic", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-12-17-03	{"algo": "pasting", "cost": "quadratic", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-12-24-08	{"algo": "pasting", "cost": "quadratic", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-12-51-07	{"algo": "pasting", "cost": "power", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-13-21-31	{"algo": "pasting", "cost": "power", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-14-28-14	{"algo": "pasting", "cost": "quadratic", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-14-29-14	{"algo": "pasting", "cost": "power", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-14-39-57	{"algo": "pasting", "cost": "power", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-14-42-33	{"algo": "pasting", "cost": "power", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-14-52-34	{"algo": "pasting", "cost": "power", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-15-02-03	{"algo": "pasting", "cost": "power", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-16-58-34	{"algo": "pasting", "cost": "power", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-17-00-03	{"algo": "pasting", "cost": "power", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-17-17-47	{"algo": "pasting", "cost": "power", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-17-18-36	{"algo": "pasting", "cost": "power", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-17-19-39	{"algo": "pasting", "cost": "power", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-17-21-01	{"algo": "pasting", "cost": "power", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-17-23-59	{"algo": "pasting", "cost": "power", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-17-25-40	{"algo": "pasting", "cost": "power", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-17-27-26	{"algo": "pasting", "cost": "power", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-17-32-20	{"algo": "pasting", "cost": "power", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-10-30-17-34-16	{"algo": "pasting", "cost": "power", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-11-03-00-04-31	{"algo": "pasting", "cost": "power", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-11-03-00-07-31	{"algo": "pasting", "cost": "power", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-11-03-00-09-27	{"algo": "pasting", "cost": "quadratic", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 2470, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-11-03-00-13-23	{"algo": "pasting", "cost": "quadratic", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 454, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-11-03-13-15-05	{"algo": "pasting", "cost": "quadratic", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 454, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-11-19-14-49-28	{"algo": "pasting", "cost": "quadratic", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 202, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-11-19-14-51-23	{"algo": "pasting", "cost": "quadratic", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 202, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-11-19-14-59-28	{"algo": "pasting", "cost": "power", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 202, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
None	2022-11-19-15-05-36	{"algo": "pasting", "cost": "power", "model_name": "discretized_feedforward", "solver": "Adam", "hidden_lst": [10, 10, 10], "lr": 0.001, "epoch": 10, "train_freq": 1, "train_cut": 10, "decay": 0.1, "scheduler_step": 200000, "retrain": false, "pasting_cutoff": 202, "pasting_T": 50, "pasting_algo": "deep_hedging", "n_sample": 128, "transfer_learning": true}
